,id,period,details,season,balls,player,awayPlayers,homePlayers,periodDescription,startFormattedGameClock,startGameClock,team,competitionId,gameId,homeTeam,eventType,eventTypeDescription,pressures,initialPressures,accuracyType,accuracyTypeDescription,crossOutcomeType,crossOutcomeTypeDescription,crossType,crossTypeDescription,crossZoneType,crossZoneTypeDescription,failedBlockers,incompletionReasonType,incompletionReasonTypeDescription,linesBrokenType,linesBrokenTypeDescription,secondIncompletionReasonType,secondIncompletionReasonTypeDescription,ballHeightType,ballHeightTypeDescription,bodyType,bodyTypeDescription,endGameClock,highPointType,highPointTypeDescription,nonEvent,blockerPlayer.id,blockerPlayer.name,blockerPlayer.grade,crosserPlayer.id,crosserPlayer.name,crosserPlayer.grade,defenderPlayer.id,defenderPlayer.name,defenderPlayer.grade,deflectorPlayer.id,deflectorPlayer.name,deflectorPlayer.grade,failedBlockerPlayer.id,failedBlockerPlayer.name,failedBlockerPlayer.grade,receiverPlayer.id,receiverPlayer.name,receiverPlayer.grade,targetPlayer.id,targetPlayer.name,targetPlayer.grade,positions,movements,dabs,closingDowns
174,6c103b13cab1ca216524e7fc490db6b1,2,"{'pressures': [], 'initialPressures': [], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'crossOutcomeTypeDescription': 'Defensive Interception', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'N', 'crossZoneTypeDescription': 'Near Post', 'crosserPlayer': {'id': 1377, 'name': 'Kieran Trippier', 'grade': -1.0}, 'defenderPlayer': {'id': 5132, 'name': 'Yerson Mosquera', 'grade': 0.0}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': 6064, 'name': 'Hugo Bueno', 'grade': 0.0}, 'failedBlockers': [], 'incompletionReasonType': 'DI', 'incompletionReasonTypeDescription': 'Defender Interception', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': 'HI', 'secondIncompletionReasonTypeDescription': 'High', 'targetPlayer': {'id': 219, 'name': 'Harvey Barnes', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 4420.36048, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 1377, 'name': 'Kieran Trippier'}",[],[],Second half,71:39,4299.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,[],[],,,D,Defensive Interception,O,Outswinger,N,Near Post,[],DI,Defender Interception,,,HI,High,G,On the ground,R,Right foot,4420.36048,A,Above head,False,,,,1377,Kieran Trippier,-1.0,5132.0,Yerson Mosquera,0.0,,,,6064.0,Hugo Bueno,0.0,,,,219.0,Harvey Barnes,,,,,
175,acc862342efe97f1f931bae9c894902a,2,"{'pressures': [], 'initialPressures': [], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'crossOutcomeTypeDescription': 'Defensive Interception', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'F', 'crossZoneTypeDescription': 'Far Post', 'crosserPlayer': {'id': 7070, 'name': 'Lewis Hall', 'grade': 0.0}, 'defenderPlayer': {'id': 6064, 'name': 'Hugo Bueno', 'grade': 0.0}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': 'DC', 'incompletionReasonTypeDescription': 'Defensive Challenge', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 3112, 'name': 'Anthony Elanga', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'L', 'bodyTypeDescription': 'Left foot', 'endGameClock': 4529.807206, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 7070, 'name': 'Lewis Hall'}",[],[],Second half,73:27,4407.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,[],[],,,D,Defensive Interception,O,Outswinger,F,Far Post,[],DC,Defensive Challenge,,,,,G,On the ground,L,Left foot,4529.807206,A,Above head,False,,,,7070,Lewis Hall,0.0,6064.0,Hugo Bueno,0.0,,,,,,,,,,3112.0,Anthony Elanga,,,,,
176,7cbfd1549c9ff8444d6c56cf0ae9c852,2,"{'pressures': [], 'initialPressures': [], 'accuracyType': 'S', 'accuracyTypeDescription': 'Standard', 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'C', 'crossOutcomeTypeDescription': 'Complete', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'F', 'crossZoneTypeDescription': 'Far Post', 'crosserPlayer': {'id': 1377, 'name': 'Kieran Trippier', 'grade': 1.0}, 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': None, 'incompletionReasonTypeDescription': None, 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': 3942, 'name': 'Sven Botman', 'grade': 0.0}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 3942, 'name': 'Sven Botman', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 4612.817089, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 1377, 'name': 'Kieran Trippier'}",[],[],Second half,74:52,4492.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,[],[],S,Standard,C,Complete,O,Outswinger,F,Far Post,[],,,,,,,G,On the ground,R,Right foot,4612.817089,A,Above head,False,,,,1377,Kieran Trippier,1.0,,,,,,,,,,3942.0,Sven Botman,0.0,3942.0,Sven Botman,,,,,
177,3e7ce729d559da73f9489f18c524dbcc,2,"{'pressures': [{'type': 'L', 'playerId': 5132, 'playerName': 'Yerson Mosquera', 'typeDescription': 'Passing Lane'}, {'type': 'L', 'playerId': 5132, 'playerName': 'Yerson Mosquera', 'typeDescription': 'Passing Lane'}], 'initialPressures': [{'type': 'P', 'playerId': 6064, 'playerName': 'Hugo Bueno', 'typeDescription': 'Player Pressured'}], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'crossOutcomeTypeDescription': 'Defensive Interception', 'crossType': 'I', 'crossTypeDescription': 'Inswinger', 'crossZoneType': 'F', 'crossZoneTypeDescription': 'Far Post', 'crosserPlayer': {'id': 4358, 'name': 'Yoane Wissa', 'grade': -1.0}, 'defenderPlayer': {'id': 23930, 'name': 'Ladislav Krejci', 'grade': 0.0}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': 6064, 'name': 'Hugo Bueno', 'grade': 0.0}, 'failedBlockers': [{'grade': 0, 'id': 5132, 'name': 'Yerson Mosquera'}], 'incompletionReasonType': 'DI', 'incompletionReasonTypeDescription': 'Defender Interception', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': 'HI', 'secondIncompletionReasonTypeDescription': 'High', 'targetPlayer': {'id': 3924, 'name': 'Bruno Guimarães', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 4632.443257, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 4358, 'name': 'Yoane Wissa'}",[],[],Second half,75:10,4510.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,"[{'type': 'L', 'playerId': 5132, 'playerName': 'Yerson Mosquera', 'typeDescription': 'Passing Lane'}, {'type': 'L', 'playerId': 5132, 'playerName': 'Yerson Mosquera', 'typeDescription': 'Passing Lane'}]","[{'type': 'P', 'playerId': 6064, 'playerName': 'Hugo Bueno', 'typeDescription': 'Player Pressured'}]",,,D,Defensive Interception,I,Inswinger,F,Far Post,"[{'grade': 0, 'id': 5132, 'name': 'Yerson Mosquera'}]",DI,Defender Interception,,,HI,High,G,On the ground,R,Right foot,4632.443257,A,Above head,False,,,,4358,Yoane Wissa,-1.0,23930.0,Ladislav Krejci,0.0,,,,6064.0,Hugo Bueno,0.0,,,,3924.0,Bruno Guimarães,,,,,
178,0f462cc32edf4bbf628a87493ddb2bcd,2,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'crossZoneType': 'S', 'crossType': 'O', 'bodyType': 'R', 'positions': [{'grade': -1.0, 'playerId': 5132, 'playerName': 'Yerson Mosquera'}, {'grade': -1.0, 'playerId': 6064, 'playerName': 'Hugo Bueno'}], 'bodyTypeDescription': 'Right foot', 'incompletionReasonType': 'HI', 'crossZoneTypeDescription': 'Six Yard Box', 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonTypeDescription': None, 'crossTypeDescription': 'Outswinger', 'crossOutcomeTypeDescription': 'Out of Play', 'failedBlockerPlayer': {'id': 16163, 'name': 'André da Costa Neto', 'grade': 0.0}, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'O', 'initialPressures': [{'type': 'A', 'playerId': 20094, 'playerName': 'Jackson Tchatchoua', 'typeDescription': 'Attempted Pressure'}, {'type': 'A', 'playerId': 20094, 'playerName': None, 'typeDescription': 'Attempted Pressure'}], 'incompletionReasonTypeDescription': 'High', 'accuracyTypeDescription': None, 'linesBrokenTypeDescription': None, 'highPointType': 'A', 'failedBlockers': [], 'ballHeightTypeDescription': 'On the ground', 'linesBrokenType': None, 'targetPlayer': {'id': 10727, 'name': 'Malick Thiaw', 'grade': None}, 'highPointTypeDescription': 'Above head', 'crosserPlayer': {'id': 219, 'name': 'Harvey Barnes', 'grade': -1.0}, 'endGameClock': 4647.329772, 'nonEvent': False, 'pressures': [{'type': 'A', 'playerId': 20094, 'playerName': 'Jackson Tchatchoua', 'typeDescription': 'Attempted Pressure'}], 'ballHeightType': 'G', 'accuracyType': None}",2025-2026,[],"{'id': 219, 'name': 'Harvey Barnes'}",[],[],Second half,75:26,4526.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,"[{'type': 'A', 'playerId': 20094, 'playerName': 'Jackson Tchatchoua', 'typeDescription': 'Attempted Pressure'}]","[{'type': 'A', 'playerId': 20094, 'playerName': 'Jackson Tchatchoua', 'typeDescription': 'Attempted Pressure'}, {'type': 'A', 'playerId': 20094, 'playerName': None, 'typeDescription': 'Attempted Pressure'}]",,,O,Out of Play,O,Outswinger,S,Six Yard Box,[],HI,High,,,,,G,On the ground,R,Right foot,4647.329772,A,Above head,False,,,,219,Harvey Barnes,-1.0,,,,,,,16163.0,André da Costa Neto,0.0,,,,10727.0,Malick Thiaw,,"[{'grade': -1.0, 'playerId': 5132, 'playerName': 'Yerson Mosquera'}, {'grade': -1.0, 'playerId': 6064, 'playerName': 'Hugo Bueno'}]",,,
179,a44f7cacbac5715f5c94c464b55d0e2f,2,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'crossZoneType': 'F', 'crossType': 'O', 'bodyType': 'R', 'positions': [{'grade': -1.0, 'playerId': 16148, 'playerName': 'Jhon Arias'}], 'bodyTypeDescription': 'Right foot', 'incompletionReasonType': 'HI', 'crossZoneTypeDescription': 'Far Post', 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonTypeDescription': None, 'crossTypeDescription': 'Outswinger', 'crossOutcomeTypeDescription': 'Untouched', 'failedBlockerPlayer': {'id': 6064, 'name': 'Hugo Bueno', 'grade': 0.0}, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'U', 'initialPressures': [{'type': 'L', 'playerId': 6064, 'playerName': 'Hugo Bueno', 'typeDescription': 'Passing Lane'}], 'incompletionReasonTypeDescription': 'High', 'accuracyTypeDescription': None, 'linesBrokenTypeDescription': None, 'highPointType': 'A', 'failedBlockers': [], 'ballHeightTypeDescription': 'On the ground', 'linesBrokenType': None, 'targetPlayer': {'id': 4358, 'name': 'Yoane Wissa', 'grade': None}, 'highPointTypeDescription': 'Above head', 'crosserPlayer': {'id': 3112, 'name': 'Anthony Elanga', 'grade': -1.0}, 'endGameClock': 4919.926567, 'nonEvent': False, 'pressures': [{'type': 'P', 'playerId': 6064, 'playerName': 'Hugo Bueno', 'typeDescription': 'Player Pressured'}], 'ballHeightType': 'G', 'accuracyType': None}",2025-2026,[],"{'id': 3112, 'name': 'Anthony Elanga'}",[],[],Second half,79:56,4796.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,"[{'type': 'P', 'playerId': 6064, 'playerName': 'Hugo Bueno', 'typeDescription': 'Player Pressured'}]","[{'type': 'L', 'playerId': 6064, 'playerName': 'Hugo Bueno', 'typeDescription': 'Passing Lane'}]",,,U,Untouched,O,Outswinger,F,Far Post,[],HI,High,,,,,G,On the ground,R,Right foot,4919.926567,A,Above head,False,,,,3112,Anthony Elanga,-1.0,,,,,,,6064.0,Hugo Bueno,0.0,,,,4358.0,Yoane Wissa,,"[{'grade': -1.0, 'playerId': 16148, 'playerName': 'Jhon Arias'}]",,,
180,8fdaa99f8a4eb3d3dd721d34da414818,2,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': 'RB', 'crossZoneType': 'C', 'crossType': 'O', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'incompletionReasonType': 'DI', 'crossZoneTypeDescription': 'Central', 'defenderPlayer': {'id': 10727, 'name': 'Malick Thiaw', 'grade': 0.0}, 'secondIncompletionReasonTypeDescription': ""Receiver Didn't Come Back To Ball"", 'crossTypeDescription': 'Outswinger', 'crossOutcomeTypeDescription': 'Defensive Interception', 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'closingDowns': [{'grade': -1.0, 'playerId': 219, 'playerName': 'Harvey Barnes'}], 'movements': [{'grade': -1.0, 'playerId': 11220, 'playerName': 'Jorgen Strand Larsen'}], 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'initialPressures': [], 'incompletionReasonTypeDescription': 'Defender Interception', 'accuracyTypeDescription': None, 'linesBrokenTypeDescription': None, 'highPointType': 'A', 'failedBlockers': [], 'ballHeightTypeDescription': 'On the ground', 'linesBrokenType': None, 'targetPlayer': {'id': 11220, 'name': 'Jorgen Strand Larsen', 'grade': None}, 'highPointTypeDescription': 'Above head', 'crosserPlayer': {'id': 16148, 'name': 'Jhon Arias', 'grade': 0.0}, 'endGameClock': 4955.407209, 'nonEvent': False, 'pressures': [], 'ballHeightType': 'G', 'accuracyType': None}",2025-2026,[],"{'id': 16148, 'name': 'Jhon Arias'}",[],[],Second half,80:30,4830.0,"{'id': 20, 'name': 'Wolverhampton Wanderers'}",1,41087,True,CR,Cross,[],[],,,D,Defensive Interception,O,Outswinger,C,Central,[],DI,Defender Interception,,,RB,Receiver Didn't Come Back To Ball,G,On the ground,R,Right foot,4955.407209,A,Above head,False,,,,16148,Jhon Arias,0.0,10727.0,Malick Thiaw,0.0,,,,,,,,,,11220.0,Jorgen Strand Larsen,,,"[{'grade': -1.0, 'playerId': 11220, 'playerName': 'Jorgen Strand Larsen'}]",,"[{'grade': -1.0, 'playerId': 219, 'playerName': 'Harvey Barnes'}]"
181,4003ab3d067af9f4ea21a963023d0d51,2,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': 'HI', 'crossZoneType': 'N', 'crossType': 'O', 'bodyType': 'L', 'positions': [{'grade': -1.0, 'playerId': 3924, 'playerName': 'Bruno Guimarães'}], 'bodyTypeDescription': 'Left foot', 'incompletionReasonType': 'DI', 'crossZoneTypeDescription': 'Near Post', 'defenderPlayer': {'id': 7070, 'name': 'Lewis Hall', 'grade': 0.0}, 'secondIncompletionReasonTypeDescription': 'High', 'crossTypeDescription': 'Outswinger', 'crossOutcomeTypeDescription': 'Defensive Interception', 'failedBlockerPlayer': {'id': 16789, 'name': 'Lewis Miley', 'grade': 0.0}, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'initialPressures': [], 'incompletionReasonTypeDescription': 'Defender Interception', 'accuracyTypeDescription': None, 'linesBrokenTypeDescription': None, 'highPointType': 'A', 'failedBlockers': [], 'ballHeightTypeDescription': 'On the ground', 'linesBrokenType': None, 'targetPlayer': {'id': 11220, 'name': 'Jorgen Strand Larsen', 'grade': None}, 'highPointTypeDescription': 'Above head', 'crosserPlayer': {'id': 6064, 'name': 'Hugo Bueno', 'grade': -1.0}, 'endGameClock': 4984.746328, 'nonEvent': False, 'pressures': [{'type': 'P', 'playerId': 16789, 'playerName': 'Lewis Miley', 'typeDescription': 'Player Pressured'}], 'ballHeightType': 'G', 'accuracyType': None}",2025-2026,[],"{'id': 6064, 'name': 'Hugo Bueno'}",[],[],Second half,80:58,4858.0,"{'id': 20, 'name': 'Wolverhampton Wanderers'}",1,41087,True,CR,Cross,"[{'type': 'P', 'playerId': 16789, 'playerName': 'Lewis Miley', 'typeDescription': 'Player Pressured'}]",[],,,D,Defensive Interception,O,Outswinger,N,Near Post,[],DI,Defender Interception,,,HI,High,G,On the ground,L,Left foot,4984.746328,A,Above head,False,,,,6064,Hugo Bueno,-1.0,7070.0,Lewis Hall,0.0,,,,16789.0,Lewis Miley,0.0,,,,11220.0,Jorgen Strand Larsen,,"[{'grade': -1.0, 'playerId': 3924, 'playerName': 'Bruno Guimarães'}]",,,
182,d12b226a0bc8cb2fe52bef80b1bea854,2,"{'pressures': [], 'initialPressures': [], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'crossOutcomeTypeDescription': 'Defensive Interception', 'crossType': 'I', 'crossTypeDescription': 'Inswinger', 'crossZoneType': 'N', 'crossZoneTypeDescription': 'Near Post', 'crosserPlayer': {'id': 6064, 'name': 'Hugo Bueno', 'grade': -1.0}, 'defenderPlayer': {'id': 3112, 'name': 'Anthony Elanga', 'grade': 0.0}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': 'DI', 'incompletionReasonTypeDescription': 'Defender Interception', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': 'UH', 'secondIncompletionReasonTypeDescription': 'Underhit', 'targetPlayer': {'id': 5132, 'name': 'Yerson Mosquera', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'L', 'bodyTypeDescription': 'Left foot', 'endGameClock': 5029.238985, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 6064, 'name': 'Hugo Bueno'}",[],[],Second half,81:48,4908.0,"{'id': 20, 'name': 'Wolverhampton Wanderers'}",1,41087,True,CR,Cross,[],[],,,D,Defensive Interception,I,Inswinger,N,Near Post,[],DI,Defender Interception,,,UH,Underhit,G,On the ground,L,Left foot,5029.238985,A,Above head,False,,,,6064,Hugo Bueno,-1.0,3112.0,Anthony Elanga,0.0,,,,,,,,,,5132.0,Yerson Mosquera,,,,,
183,ef11707bb7e53ea7dc03cd7f7c00b046,2,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'crossZoneType': 'F', 'crossType': 'I', 'bodyType': 'R', 'positions': [{'grade': -1.0, 'playerId': 5131, 'playerName': 'José Sá'}, {'grade': -1.0, 'playerId': 11220, 'playerName': 'Jorgen Strand Larsen'}], 'bodyTypeDescription': 'Right foot', 'incompletionReasonType': 'DC', 'crossZoneTypeDescription': 'Far Post', 'defenderPlayer': {'id': 23930, 'name': 'Ladislav Krejci', 'grade': 0.0}, 'secondIncompletionReasonTypeDescription': None, 'crossTypeDescription': 'Inswinger', 'crossOutcomeTypeDescription': 'Defensive Interception', 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'initialPressures': [], 'incompletionReasonTypeDescription': 'Defensive Challenge', 'accuracyTypeDescription': None, 'linesBrokenTypeDescription': None, 'highPointType': 'A', 'failedBlockers': [], 'ballHeightTypeDescription': 'On the ground', 'linesBrokenType': None, 'targetPlayer': {'id': 3942, 'name': 'Sven Botman', 'grade': None}, 'highPointTypeDescription': 'Above head', 'crosserPlayer': {'id': 1377, 'name': 'Kieran Trippier', 'grade': 0.0}, 'endGameClock': 5177.30307, 'nonEvent': False, 'pressures': [], 'ballHeightType': 'G', 'accuracyType': None}",2025-2026,[],"{'id': 1377, 'name': 'Kieran Trippier'}",[],[],Second half,84:16,5056.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,[],[],,,D,Defensive Interception,I,Inswinger,F,Far Post,[],DC,Defensive Challenge,,,,,G,On the ground,R,Right foot,5177.30307,A,Above head,False,,,,1377,Kieran Trippier,0.0,23930.0,Ladislav Krejci,0.0,,,,,,,,,,3942.0,Sven Botman,,"[{'grade': -1.0, 'playerId': 5131, 'playerName': 'José Sá'}, {'grade': -1.0, 'playerId': 11220, 'playerName': 'Jorgen Strand Larsen'}]",,,
184,1b7c5e78322a7729ae3e89f361ec47f5,2,"{'pressures': [{'type': 'P', 'playerId': 5132, 'playerName': 'Yerson Mosquera', 'typeDescription': 'Player Pressured'}], 'initialPressures': [{'type': 'P', 'playerId': 5132, 'playerName': 'Yerson Mosquera', 'typeDescription': 'Player Pressured'}], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'crossOutcomeTypeDescription': 'Defensive Interception', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'F', 'crossZoneTypeDescription': 'Far Post', 'crosserPlayer': {'id': 219, 'name': 'Harvey Barnes', 'grade': -1.0}, 'defenderPlayer': {'id': 23930, 'name': 'Ladislav Krejci', 'grade': 0.0}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': 5132, 'name': 'Yerson Mosquera', 'grade': 0.0}, 'failedBlockers': [], 'incompletionReasonType': 'DI', 'incompletionReasonTypeDescription': 'Defender Interception', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': 'BH', 'secondIncompletionReasonTypeDescription': 'Behind', 'targetPlayer': {'id': 3112, 'name': 'Anthony Elanga', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'L', 'bodyTypeDescription': 'Left foot', 'endGameClock': 5251.268357, 'highPointType': 'H', 'highPointTypeDescription': 'Between waist and head', 'nonEvent': False}",2025-2026,[],"{'id': 219, 'name': 'Harvey Barnes'}",[],[],Second half,85:30,5130.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,"[{'type': 'P', 'playerId': 5132, 'playerName': 'Yerson Mosquera', 'typeDescription': 'Player Pressured'}]","[{'type': 'P', 'playerId': 5132, 'playerName': 'Yerson Mosquera', 'typeDescription': 'Player Pressured'}]",,,D,Defensive Interception,O,Outswinger,F,Far Post,[],DI,Defender Interception,,,BH,Behind,G,On the ground,L,Left foot,5251.268357,H,Between waist and head,False,,,,219,Harvey Barnes,-1.0,23930.0,Ladislav Krejci,0.0,,,,5132.0,Yerson Mosquera,0.0,,,,3112.0,Anthony Elanga,,,,,
185,404189a93c1246ed42a21dc0b8bb7511,2,"{'receiverPlayer': {'id': 346, 'name': 'Joelinton Cássio Apolinário de Lira', 'grade': 0.0}, 'secondIncompletionReasonType': None, 'crossZoneType': 'N', 'crossType': 'I', 'bodyType': 'R', 'positions': [{'grade': -1.0, 'playerId': 5131, 'playerName': 'José Sá'}, {'grade': -1.0, 'playerId': 13130, 'playerName': 'Santiago Bueno'}], 'bodyTypeDescription': 'Right foot', 'incompletionReasonType': None, 'crossZoneTypeDescription': 'Near Post', 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonTypeDescription': None, 'crossTypeDescription': 'Inswinger', 'crossOutcomeTypeDescription': 'Complete', 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'C', 'initialPressures': [], 'incompletionReasonTypeDescription': None, 'accuracyTypeDescription': 'Standard', 'linesBrokenTypeDescription': None, 'highPointType': 'A', 'failedBlockers': [], 'ballHeightTypeDescription': 'On the ground', 'linesBrokenType': None, 'targetPlayer': {'id': 346, 'name': 'Joelinton Cássio Apolinário de Lira', 'grade': None}, 'highPointTypeDescription': 'Above head', 'crosserPlayer': {'id': 3924, 'name': 'Bruno Guimarães', 'grade': 1.0}, 'endGameClock': 5279.238985, 'nonEvent': False, 'pressures': [], 'ballHeightType': 'G', 'accuracyType': 'S'}",2025-2026,[],"{'id': 3924, 'name': 'Bruno Guimarães'}",[],[],Second half,85:58,5158.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,[],[],S,Standard,C,Complete,I,Inswinger,N,Near Post,[],,,,,,,G,On the ground,R,Right foot,5279.238985,A,Above head,False,,,,3924,Bruno Guimarães,1.0,,,,,,,,,,346.0,Joelinton Cássio Apolinário de Lira,0.0,346.0,Joelinton Cássio Apolinário de Lira,,"[{'grade': -1.0, 'playerId': 5131, 'playerName': 'José Sá'}, {'grade': -1.0, 'playerId': 13130, 'playerName': 'Santiago Bueno'}]",,,
